STDZD_PROP_CITY,state,minlat,maxlat,minlon,maxlon
TROSPER,KY,36.776364,36.776364,-83.813941,-83.813941
TURNERS STATION,KY,38.511486,38.625,-85.17341,-85.043348
TUTOR KEY,KY,37.856978,37.876264,-82.759438,-82.751515
TYNER,KY,37.311913,37.42057,-83.947952,-83.802097
ULYSSES,KY,37.9303,37.9325,-82.6924,-82.6907
UNION,KY,38.856922,38.980312,-84.866447,-84.627792
UNION STAR,KY,37.9192,37.9941,-86.4682,-86.4001
UNIONTOWN,KY,37.723724,37.779855,-87.947448,-87.821532
UPTON,KY,37.402114,37.51359,-86.047749,-85.807456
UTICA,KY,37.538237,37.699708,-87.260561,-86.958966
VAN LEAR,KY,37.7336,37.783373,-82.790708,-82.6556
VANCEBURG,KY,38.328759,38.6612,-83.5538,-83.2459
VANCLEVE,KY,37.606406,37.6619,-83.383645,-83.2905
VARNEY,KY,37.596099,37.666869,-82.484539,-82.394857
VERONA,KY,38.765616,38.852422,-84.770244,-84.62072
VERSAILLES,KY,37.853559,38.136814,-84.842932,-84.617536
VEST,KY,37.398,37.403273,-83.010946,-83.0086
VICCO,KY,37.173374,37.28,-83.091295,-82.968789
VINE GROVE,KY,37.7628,37.9243,-86.224411,-85.95198
VIPER,KY,37.113722,37.207212,-83.211054,-83.0402
VIRGIE,KY,37.243851,37.3737,-82.713869,-82.5795
WACO,KY,37.6,37.851261,-84.186434,-84.083494
WADDY,KY,38.054417,38.181489,-85.209852,-84.976418
WALKER,KY,36.880304,36.880304,-83.720293,-83.720293
WALLINGFORD,KY,38.3192,38.4789,-83.640518,-83.4922
WALLINS CREEK,KY,36.769147,36.86524,-83.44861,-83.376065
WALTON,KY,38.829334,38.94363,-84.73218,-84.554372
WARBRANCH,KY,36.9911,36.9911,-83.4482,-83.4482
WARFIELD,KY,37.8395,37.8416,-82.4279,-82.4205
WARSAW,KY,38.737294,38.821566,-84.949643,-84.706567
WATER VALLEY,KY,36.54504,36.611744,-88.871715,-88.717694
WAVERLY,KY,37.6852,37.82154,-87.898513,-87.759792
WAYLAND,KY,37.417476,37.467771,-82.829414,-82.789992
WAYNESBURG,KY,37.265964,37.459551,-84.784398,-84.560078
WEBBVILLE,KY,38.0964,38.202956,-82.9046,-82.8013
WEBSTER,KY,37.907597,37.980721,-86.3917,-86.2891
WEEKSBURY,KY,37.3198,37.3198,-82.6982,-82.6982
WELLINGTON,KY,37.8426,38.016308,-83.557545,-83.436442
WENDOVER,KY,37.1014,37.106688,-83.344189,-83.339066
WEST LIBERTY,KY,37.787027,38.113619,-83.398672,-82.981645
WEST PADUCAH,KY,37.008711,37.142282,-88.814649,-88.717269
WEST POINT,KY,37.946891,38.038765,-85.975461,-85.857903
WEST VAN LEAR,KY,37.7861,37.7861,-82.7713,-82.7713
WESTPORT,KY,38.468437,38.518257,-85.480167,-85.385254
WESTVIEW,KY,37.634396,37.700684,-86.437538,-86.388596
WHEELWRIGHT,KY,37.329651,37.3356,-82.721171,-82.71439
WHICK,KY,37.4363,37.4363,-83.3819,-83.3819
WHITE MILLS,KY,37.501225,37.55493,-86.047782,-86.007575
WHITE PLAINS,KY,37.094656,37.2668,-87.4511,-87.257507
WHITESBURG,KY,37.044061,37.243963,-82.945453,-82.699297
WHITESVILLE,KY,37.587652,37.732506,-86.985217,-86.791857
WHITLEY CITY,KY,36.7165,36.8382,-84.5189,-84.381728
WICKLIFFE,KY,36.932271,37.022904,-89.091264,-88.879463
WILLIAMSBURG,KY,36.591611,36.849556,-84.316974,-83.978232
WILLIAMSPORT,KY,37.812473,37.840066,-82.734822,-82.711891
WILLIAMSTOWN,KY,38.549164,38.738175,-84.727699,-84.473358
WILLISBURG,KY,37.789881,37.895426,-85.256437,-85.01761
WILMORE,KY,37.81525,37.916363,-84.723534,-84.614229
WINCHESTER,KY,37.840668,38.114155,-84.329179,-83.985348
WINDSOR,KY,37.107962,37.174991,-84.938344,-84.8797
WINGO,KY,36.548171,36.668896,-88.836681,-88.645666
WITTENSVILLE,KY,37.852002,37.882025,-82.844471,-82.792606
WOODBINE,KY,36.877045,36.901484,-84.086316,-84.074103
WOODBURN,KY,36.79002,36.888635,-86.67033,-86.461105
WOOTON,KY,37.072916,37.20352,-83.32493,-83.244543
WORTHINGTON,KY,38.547769,38.556219,-82.757982,-82.717993
WORTHVILLE,KY,38.556969,38.652607,-85.094454,-84.938605
YEADDISS,KY,37.0344,37.0846,-83.278409,-83.2058
YOSEMITE,KY,37.261408,37.330664,-84.826244,-84.770582
ZOE,KY,37.667759,37.676835,-83.681967,-83.673059
ABBEVILLE,LA,29.781268,30.067184,-92.375872,-91.994052
ABITA SPRINGS,LA,30.441262,30.556137,-90.060731,-89.88699
ACME,LA,31.24695,31.327534,-91.84365,-91.80912
ADDIS,LA,30.342481,30.378605,-91.283234,-91.245446
AIMWELL,LA,31.7662,31.812,-91.9881,-91.955
ALBANY,LA,30.477618,30.574441,-90.635527,-90.566153
ALEXANDRIA,LA,31.11144,31.352873,-92.612717,-92.235497
AMA,LA,29.930192,29.961581,-90.329426,-90.277397
AMITE,LA,30.653436,30.826055,-90.852532,-90.259206
ANACOCO,LA,31.070353,31.320876,-93.580846,-93.257137
ANGIE,LA,30.854401,31.001592,-90.013556,-89.760913
ARABI,LA,29.946874,29.970904,-90.009789,-89.984775
ARCADIA,LA,32.493219,32.713277,-92.9993,-92.811419
ARNAUDVILLE,LA,30.337761,30.528062,-92.041022,-91.837102
ASHLAND,LA,32.0759,32.145285,-93.1587,-93.0791
ATHENS,LA,32.585868,32.692096,-93.134242,-92.941685
ATLANTA,LA,31.655616,31.834528,-92.820394,-92.65543
BAKER,LA,30.535345,30.62445,-91.201624,-91.049218
BALDWIN,LA,29.825954,29.88665,-91.563767,-91.524081
BALL,LA,31.372569,31.434975,-92.437323,-92.372643
BARATARIA,LA,29.668783,29.741122,-90.13489,-90.099365
BARKSDALE AFB,LA,32.492723,32.508424,-93.686369,-93.678031
BASILE,LA,30.319223,30.559722,-92.631,-92.462672
BASKIN,LA,32.246688,32.379111,-91.766437,-91.629061
BASTROP,LA,32.686302,33.007305,-92.053743,-91.728123
BATCHELOR,LA,30.7038,30.956864,-91.78601,-91.603421
BATON ROUGE,LA,30.312997,30.587902,-91.224019,-90.894165
BELCHER,LA,32.701637,32.821561,-93.914737,-93.797224
BELL CITY,LA,29.982567,30.166207,-93.1455,-92.921791
BELLE CHASSE,LA,29.682289,29.9019,-90.067071,-89.977459
BELLE ROSE,LA,29.989733,30.055227,-91.155555,-91.007433
BELMONT,LA,31.693003,31.753716,-93.5267,-93.480316
BENTLEY,LA,31.488534,31.53781,-92.550687,-92.425071
BENTON,LA,32.628151,32.82198,-93.812341,-93.481743
BERNICE,LA,32.741941,32.885834,-92.829237,-92.478435
BERWICK,LA,29.66631,29.722331,-91.24808,-91.215569
BETHANY,LA,32.348586,32.400367,-94.0428,-93.967164
BIENVILLE,LA,32.228005,32.440778,-93.01241,-92.84416
BLANCHARD,LA,32.5808,32.5808,-93.8925,-93.8925
BOGALUSA,LA,30.643199,30.874954,-90.038451,-89.791977
BONITA,LA,32.84132,32.965289,-91.724286,-91.652876
BOSSIER CITY,LA,32.390257,32.629543,-93.75207,-93.564437
BOURG,LA,29.52036,29.575631,-90.644997,-90.535859
BOUTTE,LA,29.873137,29.913477,-90.412174,-90.372162
BOYCE,LA,31.232473,31.39459,-92.812039,-92.529877
BRAITHWAITE,LA,29.557714,29.875901,-90.016556,-89.767418
BRANCH,LA,30.327802,30.415585,-92.374381,-92.237165
BREAUX BRIDGE,LA,30.210465,30.383759,-91.976868,-91.684966
BROUSSARD,LA,30.052028,30.17729,-91.988817,-91.87291
BRUSLY,LA,30.369441,30.404829,-91.296097,-91.231429
BUNKIE,LA,30.681273,31.029872,-92.2407,-92.02467
BURAS,LA,29.2845,29.449891,-89.6194,-89.3603
BUSH,LA,30.543438,30.6733,-90.062279,-89.861877
CADE,LA,30.0872,30.0872,-91.9052,-91.9052
CALHOUN,LA,32.417011,32.578911,-92.415393,-92.2575
CAMERON,LA,29.75414,29.819617,-93.776242,-93.115664
CAMPTI,LA,31.824494,31.970426,-93.171049,-92.993641
CARENCRO,LA,30.29188,30.3803,-92.124969,-91.954231
CARVILLE,LA,30.216535,30.219376,-91.096425,-91.068976
CASTOR,LA,32.148394,32.276746,-93.19697,-93.005027
CECILIA,LA,30.3369,30.3369,-91.853,-91.853
CENTER POINT,LA,31.21306,31.318621,-92.232363,-92.169265
CHALMETTE,LA,29.930146,29.964322,-89.989178,-89.93551
CHASE,LA,32.0969,32.0969,-91.6988,-91.6988
CHATHAM,LA,32.15129,32.352104,-92.570293,-92.331869
CHAUVIN,LA,29.245831,29.530176,-90.6633,-90.571734
CHENEYVILLE,LA,30.97361,31.07661,-92.414231,-92.224731
CHOUDRANT,LA,32.424119,32.67501,-92.574604,-92.388329
CHURCH POINT,LA,30.292782,30.538877,-92.329216,-92.115817
CLAYTON,LA,31.677292,31.8736,-91.6278,-91.440986
CLINTON,LA,30.691687,30.961632,-91.060837,-90.854402
CLOUTIERVILLE,LA,31.449197,31.603079,-92.964911,-92.769716
COLFAX,LA,31.4148,31.641724,-92.789002,-92.531228
COLLINSTON,LA,32.600528,32.728113,-91.974442,-91.86803
COLUMBIA,LA,31.930701,32.303959,-92.3093,-91.923444
CONVENT,LA,29.986133,30.112037,-90.908213,-90.809111
CONVERSE,LA,31.700749,31.889445,-93.846438,-93.59415
COTTON VALLEY,LA,32.721371,32.906815,-93.587956,-93.351919
COTTONPORT,LA,30.928184,31.036894,-92.10753,-91.991912
COUSHATTA,LA,31.875946,32.208,-93.416437,-93.168236
COVINGTON,LA,30.405041,30.684517,-90.244513,-89.973717
CREOLE,LA,29.760364,29.860525,-93.225296,-92.972319
CROWLEY,LA,30.080185,30.368836,-92.495727,-92.285927
CUT OFF,LA,29.451488,29.564555,-90.384145,-90.296693
DARROW,LA,30.113999,30.149168,-91.01518,-90.911699
DELCAMBRE,LA,29.931549,29.956058,-92.004478,-91.964942
DELHI,LA,32.268535,32.553261,-91.661992,-91.426263
DELTA,LA,32.3255,32.3255,-90.9269,-90.9269
DENHAM SPRINGS,LA,30.319058,30.690421,-90.986566,-90.816739
DEQUINCY,LA,30.328273,30.541621,-93.514264,-93.234078
DERIDDER,LA,30.6712,30.985964,-93.50893,-93.019386
DES ALLEMANDS,LA,29.771186,29.851488,-90.537774,-90.400408
DESTREHAN,LA,29.938985,29.989182,-90.392188,-90.346122
DEVILLE,LA,31.228294,31.464999,-92.324432,-92.123741
DODSON,LA,32.002032,32.143395,-92.786878,-92.507764
DONALDSONVILLE,LA,30.0456,30.202335,-91.098328,-90.920192
DONNER,LA,29.6908,29.698769,-90.9755,-90.933285
DOWNSVILLE,LA,32.546451,32.739728,-92.442237,-92.244235
DOYLINE,LA,32.401287,32.538931,-93.441597,-93.33065
DRY CREEK,LA,30.634387,30.848506,-93.059054,-92.916565
DRY PRONG,LA,31.402126,31.789666,-92.659026,-92.459973
DUBACH,LA,32.590296,32.770522,-92.813381,-92.519211
DUBBERLY,LA,32.395301,32.568654,-93.251673,-93.178209
DULAC,LA,29.308047,29.423998,-90.731734,-90.695334
DUPONT,LA,30.9291,30.9291,-91.9477,-91.9477
DUSON,LA,30.121901,30.256153,-92.236473,-92.109222
EDGARD,LA,30.021904,30.047341,-90.639608,-90.488905
EFFIE,LA,31.203668,31.274714,-92.190081,-91.989837
EGAN,LA,30.19916,30.275724,-92.560995,-92.4641
ELIZABETH,LA,30.8661,30.8661,-92.7891,-92.7891
ELM GROVE,LA,32.237251,32.437838,-93.591766,-93.419756
ELMER,LA,31.09374,31.260477,-92.752541,-92.638847
ELTON,LA,30.401879,30.538075,-92.800293,-92.632406
ENTERPRISE,LA,31.893633,31.9048,-91.903003,-91.8478
EPPS,LA,32.557312,32.636833,-91.5854,-91.407084
ERATH,LA,29.851137,30.034754,-92.099052,-91.966183
EROS,LA,32.280349,32.46627,-92.472023,-92.280312
ERWINVILLE,LA,30.548548,30.617038,-91.4189,-91.316375
ETHEL,LA,30.73679,30.889692,-91.203577,-91.04083
EUNICE,LA,30.3638,30.5899,-92.574194,-92.296405
EVANGELINE,LA,30.24647,30.274627,-92.615013,-92.533634
EVANS,LA,30.879116,31.06476,-93.562382,-93.490434
EVERGREEN,LA,30.851796,30.968783,-92.122925,-92.004483
FARMERVILLE,LA,32.658591,32.906575,-92.526588,-92.141409
FERRIDAY,LA,31.596614,31.75019,-91.727701,-91.407273
FLATWOODS,LA,31.373594,31.412023,-92.911263,-92.865323
FLORIEN,LA,31.228472,31.505436,-93.614517,-93.238077
FLUKER,LA,30.804115,30.828656,-90.566393,-90.510617
FOLSOM,LA,30.533267,30.686967,-90.295208,-90.115181
FORDOCHE,LA,30.568428,30.638887,-91.641219,-91.560033
FOREST HILL,LA,30.96406,31.158155,-92.628746,-92.44622
FORT NECESSITY,LA,31.911889,32.045211,-91.831819,-91.770946
FORT POLK,LA,31.037345,31.113174,-93.2341,-93.196258
FRANKLIN,LA,29.642576,29.869853,-91.878427,-91.380735
FRANKLINTON,LA,30.667959,31.001496,-90.327335,-89.891044
FRENCH SETTLEMENT,LA,30.275289,30.354654,-90.82419,-90.777322
FRIERSON,LA,32.162463,32.3019,-93.762667,-93.600365
GALLIANO,LA,29.408933,29.458668,-90.31367,-90.273833
GARDEN CITY,LA,29.764549,29.764808,-91.463156,-91.461625
GARYVILLE,LA,30.04031,30.073591,-90.6269,-90.607261
GEISMAR,LA,30.143917,30.267771,-91.024177,-90.961034
GEORGETOWN,LA,31.721082,31.81,-92.542625,-92.350421
GHEENS,LA,29.689411,29.707912,-90.506662,-90.474792
GIBSLAND,LA,32.391668,32.555357,-93.146178,-92.974326
GIBSON,LA,29.605837,29.70406,-91.02447,-90.85605
GILBERT,LA,31.925213,32.102356,-91.726,-91.512327
GILLIAM,LA,32.807541,32.863516,-93.853463,-93.803487
GLENMORA,LA,30.88936,31.146092,-92.769432,-92.501424
GLOSTER,LA,32.140977,32.235617,-93.869374,-93.748539
GLYNN,LA,30.618553,30.648753,-91.357425,-91.31956
GOLDEN MEADOW,LA,29.153776,29.409904,-90.280623,-90.093046
GOLDONNA,LA,31.871629,32.138898,-92.987624,-92.81389
GONZALES,LA,30.151392,30.298716,-90.979057,-90.869774
GORUM,LA,31.4327,31.4327,-92.9433,-92.9433
GRAMBLING,LA,32.506911,32.54084,-92.735435,-92.680376
GRAMERCY,LA,30.041804,30.074278,-90.705641,-90.679342
GRAND CANE,LA,31.965592,32.200146,-93.912216,-93.640322
GRAND CHENIER,LA,29.720961,29.782413,-93.0777,-92.72959
GRAND ISLE,LA,29.190489,29.265022,-90.081741,-89.954964
GRAY,LA,29.662516,29.723058,-90.800145,-90.730627
GRAYSON,LA,31.92765,32.166886,-92.265326,-92.0343
GREENSBURG,LA,30.7572,30.989006,-90.842984,-90.573776
GREENWELL SPRINGS,LA,30.47628,30.716621,-91.057465,-90.885539
GREENWOOD,LA,32.400364,32.486768,-94.043,-93.934616
GRETNA,LA,29.848904,29.93726,-90.06723,-90.00882
GROSSE TETE,LA,30.306193,30.425259,-91.450379,-91.373104
GUEYDAN,LA,29.936263,30.102903,-92.7499,-92.412916
HACKBERRY,LA,29.881781,30.004964,-93.419012,-93.3367
HAHNVILLE,LA,29.944264,30.019318,-90.49501,-90.395404
HALL SUMMIT,LA,32.1681,32.178808,-93.3152,-93.2965
HAMMOND,LA,30.437055,30.566761,-90.595612,-90.363516
HARRISONBURG,LA,31.646648,31.8237,-92.003819,-91.777663
HARVEY,LA,29.799999,29.910904,-90.091362,-90.035873
HAUGHTON,LA,32.407621,32.761177,-93.632657,-93.434656
HAYES,LA,30.112,30.117664,-92.9204,-92.920148
HAYNESVILLE,LA,32.811232,33.018003,-93.238464,-92.859199
HEFLIN,LA,32.367676,32.496208,-93.355507,-93.231077
HESSMER,LA,31.020972,31.107861,-92.230458,-92.117504
HINESTON,LA,31.053953,31.187158,-92.942019,-92.718964
HOLDEN,LA,30.411551,30.648589,-90.755201,-90.570992
HOMER,LA,32.6472,32.887273,-93.1769,-92.769238
HORNBECK,LA,31.276028,31.404242,-93.434578,-93.337194
HOSSTON,LA,32.858205,32.915749,-93.915765,-93.873528
HOUMA,LA,29.388378,29.686651,-90.90227,-90.59919
HUSSER,LA,30.673439,30.722329,-90.377397,-90.302392
IDA,LA,32.905121,33.019265,-93.965812,-93.840852
INDEPENDENCE,LA,30.556751,30.700473,-90.657668,-90.416727
INNIS,LA,30.8777,30.8777,-91.6805,-91.6805
IOTA,LA,30.274555,30.403153,-92.615955,-92.414364
IOWA,LA,30.111301,30.374594,-93.128702,-92.912051
JACKSON,LA,30.69187,30.944732,-91.285426,-91.129526
JAMESTOWN,LA,32.281699,32.373333,-93.229107,-93.100425
JARREAU,LA,30.606041,30.673229,-91.480755,-91.348307
JEANERETTE,LA,29.849126,29.97878,-91.776225,-91.5021
JENA,LA,31.47832,31.745834,-92.210029,-92.008772
JENNINGS,LA,30.095187,30.401343,-92.779899,-92.565628
JONES,LA,32.886367,33.006698,-91.680884,-91.509924
JONESBORO,LA,32.150736,32.298357,-92.837307,-92.505862
JONESVILLE,LA,31.32092,31.750293,-92.008141,-91.632892
KAPLAN,LA,29.628502,30.117692,-92.580383,-92.1708
KEATCHIE,LA,32.093506,32.225147,-94.042631,-93.851625
KEITHVILLE,LA,32.224445,32.38385,-94.04086,-93.766076
KELLY,LA,31.906948,31.983235,-92.188552,-92.056
KENNER,LA,29.970606,30.048242,-90.27906,-90.221913
KENTWOOD,LA,30.788718,30.999583,-90.673679,-90.285143
KINDER,LA,30.33608,30.701894,-93.019232,-92.756368
KROTZ SPRINGS,LA,30.4429,30.587529,-91.7669,-91.7507
LA PLACE,LA,30.002279,30.100125,-90.533883,-90.432538
LABADIEVILLE,LA,29.775351,29.855666,-90.992639,-90.925238
LACASSINE,LA,30.0643,30.0643,-92.9008,-92.9008
LACOMBE,LA,30.276227,30.455895,-90.012846,-89.831798
LAFAYETTE,LA,30.103748,30.31673,-92.131683,-91.948853
LAFITTE,LA,29.660674,29.7784,-90.1356,-90.081255
LAKE ARTHUR,LA,30.00444,30.165204,-92.869585,-92.64332
LAKE CHARLES,LA,29.966366,30.4236,-93.310344,-93.043149
LAKE PROVIDENCE,LA,32.7229,32.9379,-91.3393,-91.166797
LAKELAND,LA,30.549707,30.603263,-91.436831,-91.4003
LAROSE,LA,29.551115,29.601132,-90.432243,-90.338077
LECOMPTE,LA,31.052607,31.206458,-92.474586,-92.316688
LEESVILLE,LA,30.922849,31.356113,-93.517768,-92.838307
LENA,LA,31.24946,31.53274,-92.93925,-92.702164
LETTSWORTH,LA,30.8885,31.010406,-91.798549,-91.6713
LILLIE,LA,32.922592,33.014077,-92.7453,-92.656033
LIVINGSTON,LA,30.292558,30.521122,-90.826112,-90.655152
LIVONIA,LA,30.550648,30.617136,-91.564272,-91.492232
LOCKPORT,LA,29.570217,29.676736,-90.551742,-90.387827
LOGANSPORT,LA,31.910239,32.115679,-94.041638,-93.884429
LONGVILLE,LA,30.520655,30.671801,-93.336035,-93.156662
LORANGER,LA,30.551282,30.713034,-90.467198,-90.251994
LOREAUVILLE,LA,30.037094,30.081079,-91.738057,-91.652603
LOTTIE,LA,30.546272,30.5723,-91.645484,-91.5774
LULING,LA,29.884899,29.947927,-90.396305,-90.331894
LUTCHER,LA,30.034708,30.066187,-90.708415,-90.689908
MADISONVILLE,LA,30.387119,30.473889,-90.243896,-90.132439
MAMOU,LA,30.55041,30.725318,-92.595554,-92.36191
MANDEVILLE,LA,30.34939,30.455994,-90.136467,-89.999674
MANGHAM,LA,32.223401,32.358749,-91.919617,-91.7709
MANSFIELD,LA,31.849847,32.188352,-93.896722,-93.445754
MANSURA,LA,31.020796,31.114163,-92.1213,-92.003493
MANY,LA,31.338568,31.700439,-93.71756,-93.349541
MARINGOUIN,LA,30.415481,30.544977,-91.557234,-91.481325
MARION,LA,32.760105,33.003986,-92.439856,-92.094885
MARKSVILLE,LA,31.095238,31.24366,-92.246445,-91.94983
MARRERO,LA,29.745319,29.906101,-90.141065,-90.0822
MARTHAVILLE,LA,31.700565,31.876105,-93.507706,-93.349414
MATHEWS,LA,29.677784,29.694363,-90.54997,-90.518633
MAUREPAS,LA,30.227084,30.316681,-90.790865,-90.61061
MAURICE,LA,30.021273,30.133039,-92.241574,-92.074465
MELROSE,LA,31.611824,31.6552,-93.000657,-92.987084
MELVILLE,LA,30.551346,30.847576,-91.821816,-91.742153
MER ROUGE,LA,32.676472,32.843638,-91.817608,-91.596779
MERAUX,LA,29.918156,29.946745,-89.936289,-89.901546
MERMENTAU,LA,30.187904,30.188458,-92.581932,-92.576751
MERRYVILLE,LA,30.445835,30.879817,-93.697333,-93.4041
METAIRIE,LA,29.969782,30.032839,-90.235909,-90.12172
MINDEN,LA,32.559702,32.86222,-93.442368,-93.1266
MITTIE,LA,30.620393,30.77762,-92.934357,-92.893195
MONROE,LA,32.259201,32.71067,-92.161745,-91.933746
MONTEGUT,LA,29.373484,29.520072,-90.597746,-90.4489
MONTEREY,LA,31.315501,31.523657,-91.853316,-91.645675
MONTGOMERY,LA,31.6034,31.754506,-92.939084,-92.700846
MOORINGSPORT,LA,32.532047,32.728764,-94.043222,-93.908364
MORA,LA,31.328472,31.385797,-93.000361,-92.909492
MOREAUVILLE,LA,31.012767,31.112284,-92.002086,-91.78858
MORGAN CITY,LA,29.659536,29.836543,-91.276677,-91.004221
MORGANZA,LA,30.706722,30.7431,-91.660294,-91.562723
MORROW,LA,30.81985,30.870193,-92.072906,-91.964141
MORSE,LA,30.055563,30.196047,-92.606438,-92.369499
MOUNT AIRY,LA,30.049005,30.063593,-90.659358,-90.624067
MOUNT HERMON,LA,30.835813,31.000308,-90.346916,-90.201028
NAPOLEONVILLE,LA,29.825435,29.997553,-91.110793,-90.921799
NATCHEZ,LA,31.56595,31.692903,-93.04261,-92.956256
NATCHITOCHES,LA,31.527865,31.883795,-93.292711,-92.857245
NEW IBERIA,LA,29.80013,30.104576,-91.984342,-91.68856
NEW LLANO,LA,31.109425,31.119631,-93.305847,-93.272065
NEW ORLEANS,LA,29.871535,30.1631,-90.237709,-89.737534
NEW ROADS,LA,30.653352,30.746771,-91.539351,-91.403631
NEWELLTON,LA,31.9999,32.1891,-91.3436,-91.191571
NOBLE,LA,31.599327,31.719574,-93.773636,-93.652187
NORCO,LA,29.993118,30.015373,-90.422159,-90.398397
NORWOOD,LA,30.938539,30.999153,-91.188861,-90.8774
OAK GROVE,LA,32.744652,33.005786,-91.591765,-91.276846
OAK RIDGE,LA,32.49255,32.6813,-91.878433,-91.679245
OAKDALE,LA,30.682669,31.022632,-92.714606,-92.477256
OBERLIN,LA,30.566811,30.71413,-92.832182,-92.602114
OIL CITY,LA,32.729427,32.789878,-94.029198,-93.928261
OLLA,LA,31.751286,31.9287,-92.4512,-92.0091
OPELOUSAS,LA,30.410266,30.656163,-92.254605,-91.9671
OSCAR,LA,30.548068,30.629034,-91.490752,-91.432804
OTIS,LA,31.188614,31.255078,-92.778328,-92.725319
PAINCOURTVILLE,LA,29.99,29.99,-91.055,-91.055
PALMETTO,LA,30.647636,30.785648,-91.957641,-91.815877
PARADIS,LA,29.866334,29.890465,-90.445125,-90.415402
PATTERSON,LA,29.67319,29.724207,-91.361233,-91.293857
PAULINA,LA,30.018112,30.107695,-90.87365,-90.70341
PEARL RIVER,LA,30.321831,30.541444,-89.866617,-89.716477
PELICAN,LA,31.848936,31.9653,-93.665373,-93.440014
PIERRE PART,LA,29.870925,30.016091,-91.232875,-91.183954
PINE GROVE,LA,30.64247,30.7355,-90.835,-90.739084
PINEVILLE,LA,31.14674,31.459473,-92.513541,-92.156891
PIONEER,LA,32.622373,32.7792,-91.610321,-91.402668
PITKIN,LA,30.822996,31.074317,-93.16544,-92.713219
PLAIN DEALING,LA,32.792013,33.012085,-93.812877,-93.554077
PLAQUEMINE,LA,30.065073,30.322944,-91.350334,-91.121508
PLATTENVILLE,LA,29.990275,30.000772,-91.028195,-91.022909
PLAUCHEVILLE,LA,30.801982,30.998726,-92.006975,-91.9097
PLEASANT HILL,LA,31.748956,31.847554,-93.567827,-93.44184
POINTE A LA HACHE,LA,29.5761,29.5761,-89.7916,-89.7916
POLLOCK,LA,31.432559,31.692466,-92.490578,-92.256508
PONCHATOULA,LA,30.40512,30.50459,-90.544629,-90.244076
PORT ALLEN,LA,30.398743,30.573207,-91.431303,-91.202504
PORT BARRE,LA,30.450937,30.628198,-92.0197,-91.820482
PORT SULPHUR,LA,29.436776,29.637267,-89.9541,-89.619135
PRAIRIEVILLE,LA,30.264496,30.346657,-91.020676,-90.8302
PRIDE,LA,30.574348,30.714155,-91.042373,-90.942154
PRINCETON,LA,32.557419,32.6446,-93.571922,-93.446289
PROVENCAL,LA,31.365606,31.653052,-93.247285,-92.993293
QUITMAN,LA,32.271878,32.409329,-92.851511,-92.567496
RACELAND,LA,29.614354,29.748924,-90.705843,-90.539254
RAGLEY,LA,30.4004,30.6051,-93.281122,-93.035634
RAYNE,LA,30.101483,30.342887,-92.369881,-92.152328
RAYVILLE,LA,32.264866,32.6672,-91.996334,-91.591082
REDDELL,LA,30.6738,30.6738,-92.4261,-92.4261
REEVES,LA,30.478106,30.574467,-93.104882,-92.953837
RESERVE,LA,30.050579,30.083704,-90.590528,-90.510867
RINGGOLD,LA,32.236074,32.405944,-93.418173,-93.2264
ROANOKE,LA,30.196777,30.333944,-92.758336,-92.715777
ROBELINE,LA,31.538847,31.855509,-93.44634,-93.054822
ROBERT,LA,30.4918,30.552012,-90.3564,-90.288771
RODESSA,LA,32.931015,33.019539,-94.042692,-93.929041
ROSEDALE,LA,30.425719,30.459751,-91.484394,-91.440804
ROSELAND,LA,30.748142,30.843163,-90.565806,-90.441175
ROUGON,LA,30.600989,30.625504,-91.391093,-91.357124
RUBY,LA,31.3312,31.3312,-92.232,-92.232
RUSTON,LA,32.373712,32.641517,-92.776589,-92.490158
SAINT AMANT,LA,30.189665,30.287355,-90.875745,-90.740562
SAINT BERNARD,LA,29.767051,29.878917,-89.897901,-89.625501
SAINT FRANCISVILLE,LA,30.722308,30.998783,-91.536166,-91.206497
SAINT GABRIEL,LA,30.213529,30.319461,-91.145929,-91.027707
SAINT JAMES,LA,29.9584,30.103272,-90.921388,-90.8117
SAINT JOSEPH,LA,31.914201,32.0019,-91.45136,-91.231528
SAINT LANDRY,LA,30.82947,30.971448,-92.378431,-92.239744
SAINT MARTINVILLE,LA,30.047693,30.245147,-91.90462,-91.673569
SAINT ROSE,LA,29.937879,29.984537,-90.343481,-90.280776
SALINE,LA,31.961863,32.233412,-93.130234,-92.858668
SAREPTA,LA,32.87632,32.972375,-93.494728,-93.38932
SCHRIEVER,LA,29.636173,29.753141,-90.939041,-90.778203
SCOTT,LA,30.21043,30.298017,-92.192503,-92.0439
SHONGALOO,LA,32.85989,33.018002,-93.39522,-93.240277
SHREVEPORT,LA,32.237953,32.709114,-94.013605,-93.495354
SIBLEY,LA,32.45993,32.584499,-93.349541,-93.254079
SICILY ISLAND,LA,31.792392,31.943587,-91.762423,-91.5945
SIEPER,LA,31.17115,31.22584,-92.823181,-92.743594
SIKES,LA,32.000378,32.13359,-92.560516,-92.417712
SIMMESPORT,LA,30.84985,31.029423,-91.939047,-91.804729
SIMPSON,LA,31.2455,31.2455,-93.0152,-93.0152
SIMSBORO,LA,32.39027,32.626334,-92.895643,-92.725881
SINGER,LA,30.471,30.670941,-93.543562,-93.33735
